game_id,date,status,home_team_id,home_team_name,home_team_abbrev,home_score,away_team_id,away_team_name,away_team_abbrev,away_score,venue,attendance,season
401468231,2022-10-29T00:00Z,Final,16,Minnesota Timberwolves,MIN,111,13,Los Angeles Lakers,LAL,102,Target Center,17136,2022-23
401468232,2022-10-29T00:30Z,Final,24,San Antonio Spurs,SA,129,4,Chicago Bulls,CHI,124,Frost Bank Center,16562,2022-23
401468233,2022-10-29T01:00Z,Final,7,Denver Nuggets,DEN,117,26,Utah Jazz,UTAH,101,Ball Arena,19560,2022-23
401468235,2022-10-29T02:00Z,Final,22,Portland Trail Blazers,POR,125,10,Houston Rockets,HOU,111,Moda Center,19082,2022-23
401468234,2022-10-29T02:15Z,Final,21,Phoenix Suns,PHX,124,3,New Orleans Pelicans,NO,111,PHX Arena,17071,2022-23
401468236,2022-10-29T22:00Z,Final,23,Sacramento Kings,SAC,119,14,Miami Heat,MIA,113,Golden 1 Center,14618,2022-23
401468237,2022-10-29T23:00Z,Final,30,Charlotte Hornets,CHA,120,9,Golden State Warriors,GS,113,Spectrum Center,19079,2022-23
401468238,2022-10-29T23:30Z,Final,17,Brooklyn Nets,BKN,116,11,Indiana Pacers,IND,125,Barclays Center,17732,2022-23
401468239,2022-10-30T00:00Z,Final,4,Chicago Bulls,CHI,109,20,Philadelphia 76ers,PHI,114,United Center,19010,2022-23
401468240,2022-10-30T00:00Z,Final,15,Milwaukee Bucks,MIL,123,1,Atlanta Hawks,ATL,115,Fiserv Forum,17341,2022-23
401468241,2022-10-30T01:00Z,Final,6,Dallas Mavericks,DAL,111,25,Oklahoma City Thunder,OKC,117,American Airlines Center,20307,2022-23
401468242,2022-10-30T01:00Z,Final,26,Utah Jazz,UTAH,124,29,Memphis Grizzlies,MEM,123,Delta Center,18206,2022-23
401468243,2022-10-30T19:00Z,Final,12,LA Clippers,LAC,91,3,New Orleans Pelicans,NO,112,crypto.com Arena,18142,2022-23
401468244,2022-10-30T22:00Z,Final,2,Boston Celtics,BOS,112,27,Washington Wizards,WSH,94,TD Garden,19156,2022-23
401468245,2022-10-30T22:00Z,Final,5,Cleveland Cavaliers,CLE,121,18,New York Knicks,NY,108,Rocket Arena,19432,2022-23
401468246,2022-10-30T22:00Z,Final,8,Detroit Pistons,DET,128,9,Golden State Warriors,GS,114,Little Caesars Arena,20190,2022-23
401468247,2022-10-30T23:00Z,Final,24,San Antonio Spurs,SA,107,16,Minnesota Timberwolves,MIN,98,Frost Bank Center,15053,2022-23
401468248,2022-10-30T23:30Z,Final,6,Dallas Mavericks,DAL,114,19,Orlando Magic,ORL,105,American Airlines Center,20042,2022-23
401468249,2022-10-31T01:00Z,Final,21,Phoenix Suns,PHX,124,10,Houston Rockets,HOU,109,PHX Arena,17071,2022-23
401468250,2022-10-31T01:30Z,Final,13,Los Angeles Lakers,LAL,121,7,Denver Nuggets,DEN,110,crypto.com Arena,18997,2022-23
401468251,2022-10-31T23:00Z,Final,30,Charlotte Hornets,CHA,108,23,Sacramento Kings,SAC,115,Spectrum Center,12020,2022-23
401468252,2022-10-31T23:00Z,Final,27,Washington Wizards,WSH,111,20,Philadelphia 76ers,PHI,118,Capital One Arena,13746,2022-23
401468253,2022-10-31T23:30Z,Final,17,Brooklyn Nets,BKN,116,11,Indiana Pacers,IND,109,Barclays Center,15770,2022-23
401468254,2022-10-31T23:30Z,Final,28,Toronto Raptors,TOR,139,1,Atlanta Hawks,ATL,109,Scotiabank Arena,19800,2022-23
401468255,2022-11-01T00:00Z,Final,15,Milwaukee Bucks,MIL,110,8,Detroit Pistons,DET,108,Fiserv Forum,17341,2022-23
401468256,2022-11-01T01:00Z,Final,26,Utah Jazz,UTAH,121,29,Memphis Grizzlies,MEM,105,Delta Center,18206,2022-23
401468257,2022-11-01T02:30Z,Final,12,LA Clippers,LAC,95,10,Houston Rockets,HOU,93,crypto.com Arena,14887,2022-23
401468258,2022-11-01T23:30Z,Final,17,Brooklyn Nets,BKN,99,4,Chicago Bulls,CHI,108,Barclays Center,17732,2022-23
401468259,2022-11-01T23:30Z,Final,14,Miami Heat,MIA,116,9,Golden State Warriors,GS,109,Kaseya Center,19600,2022-23
401468260,2022-11-02T00:00Z,Final,25,Oklahoma City Thunder,OKC,116,19,Orlando Magic,ORL,108,Paycom Center,13109,2022-23
401468261,2022-11-02T02:00Z,Final,21,Phoenix Suns,PHX,116,16,Minnesota Timberwolves,MIN,107,PHX Arena,17071,2022-23
401468263,2022-11-02T22:00Z,Final,20,Philadelphia 76ers,PHI,111,27,Washington Wizards,WSH,121,Xfinity Mobile Arena,19855,2022-23
401468262,2022-11-02T23:30Z,Final,5,Cleveland Cavaliers,CLE,114,2,Boston Celtics,BOS,113,Rocket Arena,19432,2022-23
401468264,2022-11-02T23:30Z,Final,14,Miami Heat,MIA,110,23,Sacramento Kings,SAC,107,Kaseya Center,19600,2022-23
401468265,2022-11-02T23:30Z,Final,18,New York Knicks,NY,99,1,Atlanta Hawks,ATL,112,Madison Square Garden,19812,2022-23
401468266,2022-11-03T00:00Z,Final,4,Chicago Bulls,CHI,106,30,Charlotte Hornets,CHA,88,United Center,17886,2022-23
401468267,2022-11-03T00:00Z,Final,10,Houston Rockets,HOU,101,12,LA Clippers,LAC,109,Toyota Center (Houston),15860,2022-23
401468268,2022-11-03T00:00Z,Final,15,Milwaukee Bucks,MIL,116,8,Detroit Pistons,DET,91,Fiserv Forum,17341,2022-23
401468269,2022-11-03T00:00Z,Final,24,San Antonio Spurs,SA,100,28,Toronto Raptors,TOR,143,Frost Bank Center,12155,2022-23
401468270,2022-11-03T00:30Z,Final,6,Dallas Mavericks,DAL,103,26,Utah Jazz,UTAH,100,American Airlines Center,19877,2022-23
401468271,2022-11-03T02:00Z,Final,22,Portland Trail Blazers,POR,106,29,Memphis Grizzlies,MEM,111,Moda Center,19462,2022-23
401468272,2022-11-03T02:30Z,Final,13,Los Angeles Lakers,LAL,120,3,New Orleans Pelicans,NO,117,crypto.com Arena,18997,2022-23
401468273,2022-11-03T23:00Z,Final,19,Orlando Magic,ORL,130,9,Golden State Warriors,GS,129,Kia Center,18846,2022-23
401468274,2022-11-04T00:00Z,Final,25,Oklahoma City Thunder,OKC,110,7,Denver Nuggets,DEN,122,Paycom Center,13791,2022-23
401468275,2022-11-04T23:00Z,Final,8,Detroit Pistons,DET,88,5,Cleveland Cavaliers,CLE,112,Little Caesars Arena,18744,2022-23
401468276,2022-11-04T23:00Z,Final,11,Indiana Pacers,IND,101,14,Miami Heat,MIA,99,Gainbridge Fieldhouse,13141,2022-23
401468277,2022-11-04T23:00Z,Final,20,Philadelphia 76ers,PHI,104,18,New York Knicks,NY,106,Xfinity Mobile Arena,20679,2022-23
401468278,2022-11-04T23:00Z,Final,27,Washington Wizards,WSH,86,17,Brooklyn Nets,BKN,128,Capital One Arena,17258,2022-23
401468279,2022-11-04T23:30Z,Final,2,Boston Celtics,BOS,123,4,Chicago Bulls,CHI,119,TD Garden,19156,2022-23
401468280,2022-11-05T00:00Z,Final,29,Memphis Grizzlies,MEM,130,30,Charlotte Hornets,CHA,99,FedExForum,17187,2022-23
401468281,2022-11-05T00:00Z,Final,24,San Antonio Spurs,SA,106,12,LA Clippers,LAC,113,Frost Bank Center,12603,2022-23
401468282,2022-11-05T00:30Z,Final,6,Dallas Mavericks,DAL,111,28,Toronto Raptors,TOR,110,American Airlines Center,20177,2022-23
401468283,2022-11-05T00:30Z,Final,3,New Orleans Pelicans,NO,114,9,Golden State Warriors,GS,105,Smoothie King Center,18451,2022-23
401468284,2022-11-05T02:00Z,Final,16,Minnesota Timberwolves,MIN,102,15,Milwaukee Bucks,MIL,115,Target Center,17136,2022-23
401468285,2022-11-05T02:00Z,Final,21,Phoenix Suns,PHX,106,22,Portland Trail Blazers,POR,108,PHX Arena,17071,2022-23
401468286,2022-11-05T02:30Z,Final,13,Los Angeles Lakers,LAL,116,26,Utah Jazz,UTAH,130,crypto.com Arena,18997,2022-23
401468287,2022-11-05T21:00Z,Final,19,Orlando Magic,ORL,123,23,Sacramento Kings,SAC,126,Kia Center,18846,2022-23
401468288,2022-11-05T23:00Z,Final,30,Charlotte Hornets,CHA,94,17,Brooklyn Nets,BKN,98,Spectrum Center,19398,2022-23
401468289,2022-11-05T23:30Z,Final,1,Atlanta Hawks,ATL,124,3,New Orleans Pelicans,NO,121,State Farm Arena,17654,2022-23
401468290,2022-11-05T23:30Z,Final,18,New York Knicks,NY,118,2,Boston Celtics,BOS,133,Madison Square Garden,19812,2022-23
401468291,2022-11-06T00:00Z,Final,15,Milwaukee Bucks,MIL,108,25,Oklahoma City Thunder,OKC,94,Fiserv Forum,17713,2022-23
401468292,2022-11-06T00:00Z,Final,16,Minnesota Timberwolves,MIN,129,10,Houston Rockets,HOU,117,Target Center,16412,2022-23
401468293,2022-11-06T01:00Z,Final,7,Denver Nuggets,DEN,126,24,San Antonio Spurs,SA,101,Ball Arena,19641,2022-23
401468294,2022-11-06T02:00Z,Final,21,Phoenix Suns,PHX,102,22,Portland Trail Blazers,POR,82,PHX Arena,17071,2022-23
401468295,2022-11-06T20:30Z,Final,13,Los Angeles Lakers,LAL,100,5,Cleveland Cavaliers,CLE,114,crypto.com Arena,18997,2022-23
401468296,2022-11-06T23:00Z,Final,28,Toronto Raptors,TOR,113,4,Chicago Bulls,CHI,104,Scotiabank Arena,19800,2022-23
401468297,2022-11-06T23:00Z,Final,29,Memphis Grizzlies,MEM,103,27,Washington Wizards,WSH,97,FedExForum,16877,2022-23
401468298,2022-11-07T03:00Z,Final,12,LA Clippers,LAC,102,26,Utah Jazz,UTAH,110,crypto.com Arena,16111,2022-23
401468299,2022-11-08T00:00Z,Final,30,Charlotte Hornets,CHA,100,27,Washington Wizards,WSH,108,Spectrum Center,13712,2022-23
401468300,2022-11-08T00:15Z,Final,19,Orlando Magic,ORL,127,10,Houston Rockets,HOU,134,Kia Center,15441,2022-23
401468301,2022-11-08T00:30Z,Final,8,Detroit Pistons,DET,112,25,Oklahoma City Thunder,OKC,103,Little Caesars Arena,16223,2022-23
401468302,2022-11-08T00:45Z,Final,11,Indiana Pacers,IND,129,3,New Orleans Pelicans,NO,122,Gainbridge Fieldhouse,14052,2022-23
401468303,2022-11-08T01:00Z,Final,20,Philadelphia 76ers,PHI,100,21,Phoenix Suns,PHX,88,Xfinity Mobile Arena,20347,2022-23
401468304,2022-11-08T01:15Z,Final,1,Atlanta Hawks,ATL,117,15,Milwaukee Bucks,MIL,98,State Farm Arena,17494,2022-23
401468305,2022-11-08T01:30Z,Final,14,Miami Heat,MIA,107,22,Portland Trail Blazers,POR,110,Kaseya Center,19600,2022-23
401468306,2022-11-08T01:45Z,Final,4,Chicago Bulls,CHI,111,28,Toronto Raptors,TOR,97,United Center,21142,2022-23
401468307,2022-11-08T02:00Z,Final,29,Memphis Grizzlies,MEM,106,2,Boston Celtics,BOS,109,FedExForum,17371,2022-23
401468308,2022-11-08T02:15Z,Final,16,Minnesota Timberwolves,MIN,107,18,New York Knicks,NY,120,Target Center,14524,2022-23
401468309,2022-11-08T02:30Z,Final,24,San Antonio Spurs,SA,109,7,Denver Nuggets,DEN,115,Frost Bank Center,11574,2022-23
401468310,2022-11-08T02:45Z,Final,6,Dallas Mavericks,DAL,96,17,Brooklyn Nets,BKN,94,American Airlines Center,20011,2022-23
401468311,2022-11-08T03:00Z,Final,9,Golden State Warriors,GS,116,23,Sacramento Kings,SAC,113,Chase Center,18064,2022-23
401468312,2022-11-08T03:15Z,Final,26,Utah Jazz,UTAH,139,13,Los Angeles Lakers,LAL,116,Delta Center,18206,2022-23
401468313,2022-11-08T03:30Z,Final,12,LA Clippers,LAC,119,5,Cleveland Cavaliers,CLE,117,crypto.com Arena,16516,2022-23
401468316,2022-11-09T22:30Z,Final,19,Orlando Magic,ORL,94,6,Dallas Mavericks,DAL,87,Kia Center,18165,2022-23
401468314,2022-11-10T00:00Z,Final,30,Charlotte Hornets,CHA,95,22,Portland Trail Blazers,POR,105,Spectrum Center,14774,2022-23
401468315,2022-11-10T00:00Z,Final,11,Indiana Pacers,IND,119,7,Denver Nuggets,DEN,122,Gainbridge Fieldhouse,14069,2022-23
401468317,2022-11-10T00:30Z,Final,1,Atlanta Hawks,ATL,119,26,Utah Jazz,UTAH,125,State Farm Arena,15845,2022-23
401468318,2022-11-10T00:30Z,Final,2,Boston Celtics,BOS,128,8,Detroit Pistons,DET,112,TD Garden,19156,2022-23
401468319,2022-11-10T00:30Z,Final,17,Brooklyn Nets,BKN,112,18,New York Knicks,NY,85,Barclays Center,18156,2022-23
401468320,2022-11-10T00:30Z,Final,28,Toronto Raptors,TOR,116,10,Houston Rockets,HOU,109,Scotiabank Arena,19800,2022-23
401468321,2022-11-10T01:00Z,Final,4,Chicago Bulls,CHI,111,3,New Orleans Pelicans,NO,115,United Center,19621,2022-23
401468322,2022-11-10T01:00Z,Final,16,Minnesota Timberwolves,MIN,117,21,Phoenix Suns,PHX,129,Target Center,16062,2022-23
401468323,2022-11-10T01:00Z,Final,25,Oklahoma City Thunder,OKC,132,15,Milwaukee Bucks,MIL,136,Paycom Center,15180,2022-23
401468324,2022-11-10T01:00Z,Final,24,San Antonio Spurs,SA,122,29,Memphis Grizzlies,MEM,124,Frost Bank Center,13507,2022-23
401468325,2022-11-10T03:00Z,Final,12,LA Clippers,LAC,114,13,Los Angeles Lakers,LAL,101,crypto.com Arena,19068,2022-23
401468326,2022-11-10T03:00Z,Final,23,Sacramento Kings,SAC,127,5,Cleveland Cavaliers,CLE,120,Golden 1 Center,13816,2022-23
401468327,2022-11-11T00:00Z,Final,27,Washington Wizards,WSH,113,6,Dallas Mavericks,DAL,105,Capital One Arena,18320,2022-23
401468328,2022-11-11T00:30Z,Final,1,Atlanta Hawks,ATL,104,20,Philadelphia 76ers,PHI,95,State Farm Arena,16066,2022-23
401468329,2022-11-11T00:30Z,Final,14,Miami Heat,MIA,117,30,Charlotte Hornets,CHA,112,Kaseya Center,19600,2022-23
401468330,2022-11-11T01:00Z,Final,3,New Orleans Pelicans,NO,95,22,Portland Trail Blazers,POR,106,Smoothie King Center,14289,2022-23
401468331,2022-11-12T00:00Z,Final,2,Boston Celtics,BOS,131,7,Denver Nuggets,DEN,112,TD Garden,19156,2022-23
401468332,2022-11-12T00:00Z,Final,19,Orlando Magic,ORL,114,21,Phoenix Suns,PHX,97,Kia Center,15879,2022-23
401468333,2022-11-12T00:30Z,Final,18,New York Knicks,NY,121,8,Detroit Pistons,DET,112,Madison Square Garden,19812,2022-23
401468334,2022-11-12T01:00Z,Final,25,Oklahoma City Thunder,OKC,132,28,Toronto Raptors,TOR,113,Paycom Center,16104,2022-23
401468335,2022-11-12T01:00Z,Final,24,San Antonio Spurs,SA,111,15,Milwaukee Bucks,MIL,93,Frost Bank Center,15642,2022-23
401468336,2022-11-12T02:30Z,Final,29,Memphis Grizzlies,MEM,114,16,Minnesota Timberwolves,MIN,103,FedExForum,16939,2022-23
401468337,2022-11-12T03:00Z,Final,9,Golden State Warriors,GS,106,5,Cleveland Cavaliers,CLE,101,Chase Center,18064,2022-23
401468338,2022-11-12T03:30Z,Final,13,Los Angeles Lakers,LAL,114,23,Sacramento Kings,SAC,120,crypto.com Arena,17849,2022-23
401468339,2022-11-12T21:00Z,Final,12,LA Clippers,LAC,95,17,Brooklyn Nets,BKN,110,crypto.com Arena,17777,2022-23
401468340,2022-11-12T23:00Z,Final,27,Washington Wizards,WSH,121,26,Utah Jazz,UTAH,112,Capital One Arena,13673,2022-23
401468341,2022-11-13T00:00Z,Final,8,Detroit Pistons,DET,108,2,Boston Celtics,BOS,117,Little Caesars Arena,20190,2022-23
401468342,2022-11-13T00:00Z,Final,11,Indiana Pacers,IND,118,28,Toronto Raptors,TOR,104,Gainbridge Fieldhouse,13089,2022-23
401468343,2022-11-13T00:30Z,Final,20,Philadelphia 76ers,PHI,121,1,Atlanta Hawks,ATL,109,Xfinity Mobile Arena,20245,2022-23
401468344,2022-11-13T01:00Z,Final,14,Miami Heat,MIA,132,30,Charlotte Hornets,CHA,115,Kaseya Center,19600,2022-23
401468345,2022-11-13T01:30Z,Final,6,Dallas Mavericks,DAL,117,22,Portland Trail Blazers,POR,112,American Airlines Center,20277,2022-23
401468346,2022-11-13T01:30Z,Final,3,New Orleans Pelicans,NO,119,10,Houston Rockets,HOU,106,Smoothie King Center,15367,2022-23
401468347,2022-11-13T17:00Z,Final,18,New York Knicks,NY,135,25,Oklahoma City Thunder,OKC,145,Madison Square Garden,18325,2022-23
401468348,2022-11-13T23:00Z,Final,5,Cleveland Cavaliers,CLE,124,16,Minnesota Timberwolves,MIN,129,Rocket Arena,19432,2022-23
401468349,2022-11-13T23:00Z,Final,27,Washington Wizards,WSH,102,29,Memphis Grizzlies,MEM,92,Capital One Arena,17667,2022-23
401468350,2022-11-14T00:30Z,Final,20,Philadelphia 76ers,PHI,105,26,Utah Jazz,UTAH,98,Xfinity Mobile Arena,19761,2022-23
401468351,2022-11-14T01:00Z,Final,4,Chicago Bulls,CHI,103,7,Denver Nuggets,DEN,126,United Center,21602,2022-23
